"who","color","heading","xcor","ycor","hidden.","this.district.cand","incumbent.","valence","util.temp","position.obs.d1","position.obs.d2","position.obs.d3","position.obs.last.d1","position.obs.last.d2","position.obs.last.d3"
"42526","105","161","-5.453697074","6.041937949","FALSE","183","TRUE","2.265666084","8.024035886","-5.453697074364772","6.0419379486882185","2.4830504241896465","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"42551","105","161","-4.230759144","0.475362701","FALSE","185","TRUE","0.412501013","0.184640037","-4.230759144182031","0.4753627006034715","4.6691320410482255","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"42558","105","161","-5.39706855","4.112532303","FALSE","12","TRUE","1.414329811","1.865542995","-5.397068549575769","4.1125323030348575","0.8063937905923266","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"42574","105","161","0.714260202","6.539952934","FALSE","160","TRUE","0.233687422","2.132140277","0.7142602015089841","6.539952933844143","-3.4520709872278155","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"42590","105","161","-1.433178864","1.829821204","FALSE","148","TRUE","0.309704078","3.854755968","-1.4331788642985512","1.8298212038349626","-0.11135522004291909","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"42595","105","161","-1.572339402","5.825795557","FALSE","3","TRUE","0.424849491","3.362498773","-1.5723394016365129","5.825795556868364","2.7402501225866898","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"42637","105","161","-3.273413607","6.329509695","FALSE","167","TRUE","0.764049989","6.080406165","-3.273413606590754","6.329509694534835","2.816147266860131","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"42641","105","161","-3.411216842","2.91051552","FALSE","54","TRUE","0.580526592","1.449085685","-3.41121684203039","2.910515519550667","1.6398133047689205","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"42648","105","161","-5.513430062","6.671820192","FALSE","69","TRUE","2.118032493","5.473610738","-5.513430062349645","6.671820192388346","3.454561598119548","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"42661","105","161","-3.472310498","1.531340391","FALSE","134","TRUE","0.451726221","3.086607586","-3.4723104980770527","1.531340390687623","-4.372371673155523","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"42667","105","161","-4.958628359","5.038124452","FALSE","101","TRUE","1.515648906","2.16499662","-4.958628359262036","5.038124451762019","2.108577870933112","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"42680","105","161","-1.929725781","-1.284940058","FALSE","8","TRUE","0.225535513","3.818690522","-1.9297257814516096","-1.284940057981895","-2.1549433474144086","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"42697","15","39","2.367588256","-4.734650291","FALSE","159","TRUE","0.739589931","1.579298038","2.367588256362621","-4.734650290794696","0.572070367443241","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42698","15","39","5.947476494","-5.589573221","FALSE","116","TRUE","2.733953173","2.473587282","5.947476493692584","-5.589573221456376","3.2899429884004254","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42701","15","39","2.832330283","-2.957471402","FALSE","114","TRUE","0.632580531","8.330925157","2.832330283109078","-2.9574714015485624","-1.2724251390885095","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42739","15","39","3.846461589","1.810270298","FALSE","5","TRUE","0.291050653","3.591236987","3.846461588580109","1.8102702980392713","0.19572761781072523","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42746","15","39","2.301219776","-6.426190194","FALSE","32","TRUE","0.825164269","4.998957014","2.3012197757655444","-6.426190193901986","-0.5036542246474334","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42780","15","39","3.553763139","-4.971380627","FALSE","90","TRUE","1.166328253","1.552697057","3.5537631389781863","-4.971380626919908","-0.2462100605009968","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42782","15","39","-2.192358822","-4.682736725","FALSE","192","TRUE","0.226152802","3.676563394","-2.1923588218634693","-4.682736724873116","-2.7701084670385607","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42785","15","39","3.789864029","1.506081007","FALSE","188","TRUE","0.303879638","8.185490962","3.789864028668798","1.5060810074990374","-3.2936253360545833","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42788","15","261","-2.204523497","-2.027714661","FALSE","170","TRUE","0.196183855","3.812989974","-2.2045234966039997","-2.027714660688898","-5.160607508478793","-3.339165637784398","0.8026413047822696","-3.6550284049750967"
"42790","15","39","5.802761657","-6.85045903","FALSE","55","TRUE","4.412536481","0.107464043","5.802761657461211","-6.850459030106425","-2.641888659599346","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42791","15","39","0.74520568","-1.571781445","FALSE","63","TRUE","0.329011626","2.197060316","0.7452056801894358","-1.5717814450313665","-1.2508391132439973","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42797","15","39","2.669570216","-2.711186997","FALSE","132","TRUE","0.580338553","1.175944201","2.669570216401619","-2.71118699717192","-2.0185544156715123","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42801","15","39","2.637912842","-5.643683197","FALSE","171","TRUE","0.883569817","0.437745622","2.6379128418898437","-5.643683197191827","-2.743341336835849","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42802","15","39","-0.861612734","-1.825043803","FALSE","144","TRUE","0.249006421","9.158858451","-0.861612733728093","-1.825043803005814","0.6931657816139765","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42812","15","39","3.691761097","-4.362325036","FALSE","89","TRUE","1.072797173","8.365340768","3.6917610974710255","-4.3623250362299055","1.257781914990575","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42817","15","39","3.555381072","-6.690432104","FALSE","172","TRUE","1.413025632","1.40998191","3.5553810721156878","-6.6904321042369475","2.275484388856768","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42821","15","39","3.097243976","-4.172501417","FALSE","201","TRUE","0.856827254","1.82290149","3.0972439759315558","-4.17250141713655","-0.48400053266151044","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42823","15","39","2.260361111","-5.341336002","FALSE","100","TRUE","0.759794408","1.265235339","2.2603611113573536","-5.341336001975674","1.3480747100304107","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42827","15","39","1.969325765","3.360305136","FALSE","204","TRUE","0.197932652","2.575981038","1.969325764519076","3.360305136201608","2.200239850130671","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42833","15","39","4.160895948","-3.480556992","FALSE","25","TRUE","0.970820822","3.587942399","4.1608959478347165","-3.480556992431956","-1.1381445028253505","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42844","15","39","-0.0136495","-6.192475214","FALSE","45","TRUE","0.392835618","1.752852352","-0.013649500088169897","-6.19247521432386","-0.956220565439132","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42849","15","39","0.40096622","-4.786783583","FALSE","65","TRUE","0.414808092","2.787518901","0.4009662195595318","-4.786783582707331","-1.2357512258986272","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42852","15","39","6.016812393","-0.076169565","FALSE","91","TRUE","0.456547472","5.102841511","6.016812393351345","-0.07616956484652748","1.9870301494428029","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42855","15","39","4.384057841","0.456101849","FALSE","78","TRUE","0.388943327","0.603698215","4.384057840616703","0.456101848809908","-0.10412818413155533","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42861","15","39","8.220181177","-3.356220531","FALSE","24","TRUE","0.770149962","2.293530336","8.220181177142843","-3.3562205309237094","3.8757019292870227","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42877","15","261","-3.026365663","-4.320196228","FALSE","66","TRUE","0.187000264","3.654681384","-3.026365662856569","-4.320196228016066","-7.501302000661069","-3.339165637784398","0.8026413047822696","-3.6550284049750967"
"42878","15","39","5.463949744","-4.368558789","FALSE","179","TRUE","1.60992733","0.170840331","5.463949744210461","-4.368558789446178","2.900914520758864","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42885","15","39","4.052520333","-1.84726907","FALSE","74","TRUE","0.62646031","0.184341465","4.052520332515504","-1.8472690704544483","1.505118627066643","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42888","15","39","1.706208258","-1.195183459","FALSE","14","TRUE","0.374328013","2.348441628","1.7062082583881333","-1.1951834590603763","0.32829734022034485","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42889","15","39","-1.478291495","-0.567307367","FALSE","83","TRUE","0.20082328","8.595925688","-1.4782914948340649","-0.5673073674121123","0.25240641975206723","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42899","15","39","2.194617748","-4.379440343","FALSE","62","TRUE","0.669452706","1.138271289","2.1946177476731674","-4.379440342618197","0.7635970283961572","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42900","15","39","4.133087522","-1.226524522","FALSE","198","TRUE","0.541995189","0.71957274","4.133087522016057","-1.2265245218641228","-3.029782120366468","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42901","15","39","4.478201635","-6.740731642","FALSE","76","TRUE","2.412189935","1.112903876","4.478201634927318","-6.740731641515742","0.2703497840775084","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42902","15","39","3.466872947","-4.400677683","FALSE","37","TRUE","0.971712809","1.220937824","3.4668729470600557","-4.400677683494441","4.348836520372414","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42912","15","39","0.486550139","0.244006146","FALSE","57","TRUE","0.251805283","0.788774823","0.4865501394478571","0.2440061462286316","-1.315677522630737","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42918","15","39","2.787568455","-4.902368465","FALSE","174","TRUE","0.835708581","2.050934488","2.787568455206369","-4.9023684649386166","5.046516207801985","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42919","15","39","4.964288206","-3.939691847","FALSE","176","TRUE","1.299893253","4.74388648","4.964288206282071","-3.939691846717137","-1.9489368520470327","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42928","15","39","2.538808809","-8.94551981","FALSE","27","TRUE","0.774589089","3.585005956","2.5388088091448893","-8.945519810259132","3.1102895025415385","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"42931","105","161","-0.887881901","3.166220541","FALSE","108","TRUE","0.305534895","6.600745441","-0.8878819011887897","3.166220541396325","4.578781602366855","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"42933","105","161","-6.173724985","6.11607227","FALSE","140","TRUE","3.213013595","-1.004047213","-6.173724984964435","6.116072269580327","3.010944361351314","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"42940","105","161","-0.121579202","5.553937272","FALSE","103","TRUE","0.284158529","0.674494795","-0.12157920230717956","5.553937272353498","3.080041818480278","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"42948","105","161","-0.956496646","6.977627901","FALSE","6","TRUE","0.351823413","2.590995648","-0.9564966463149258","6.977627900867055","3.073862396416278","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"42951","105","161","-2.587385927","2.273012731","FALSE","191","TRUE","0.425292529","3.221165693","-2.5873859270214714","2.2730127305685803","-2.370984292522465","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"42956","105","161","-2.066081209","-2.36364034","FALSE","164","TRUE","0.197919575","0.869591765","-2.0660812088705023","-2.363640340262562","-1.7833922940309281","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"42958","105","161","-0.988923246","3.514248914","FALSE","68","TRUE","0.323647355","4.1753317","-0.9889232457324291","3.5142489142482827","3.417887278217898","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"42975","105","161","-4.927289056","4.479617807","FALSE","50","TRUE","1.344819665","2.623949759","-4.927289055555055","4.479617807140194","-0.49757398269783315","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"42982","105","161","-5.702830664","7.354540356","FALSE","60","TRUE","1.914836358","4.747324063","-5.70283066442083","7.354540356328395","3.606554620930303","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"42990","105","161","-1.937375704","4.45922602","FALSE","98","TRUE","0.438420432","1.486373716","-1.9373757042381428","4.459226019616011","5.4649860162422685","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"42991","105","161","-4.358223052","3.515581934","FALSE","80","TRUE","0.864209112","4.803721834","-4.358223052430859","3.5155819338621566","0.9814730668607814","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43004","105","161","-4.592736602","5.840719244","FALSE","128","TRUE","1.407200161","2.61986253","-4.592736602033385","5.8407192436791115","-2.4741868162107394","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43012","105","161","-3.605767135","4.966518314","FALSE","143","TRUE","0.825556342","0.556353916","-3.6057671352980742","4.966518314049681","2.7883695690572035","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43013","105","161","-5.806894914","6.995769928","FALSE","97","TRUE","2.550274153","2.667075534","-5.806894914114425","6.995769927620092","1.096358385267592","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43020","105","161","-5.381768189","6.144590896","FALSE","155","TRUE","2.303813659","1.557463224","-5.381768188637338","6.144590895753673","0.9269791434549712","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43021","105","161","-2.725270057","4.290466104","FALSE","75","TRUE","0.568644863","1.063186083","-2.7252700570463073","4.290466103742181","2.1217103882429944","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43027","105","161","-6.948063764","3.030254686","FALSE","169","TRUE","0.935316034","0.423422104","-6.948063764321781","3.0302546855945427","-7.53656895336656","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43043","105","161","-5.578504407","6.451174523","FALSE","2","TRUE","2.329948083","2.374573544","-5.578504407157446","6.451174523086646","2.993681252656782","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43044","105","161","-6.242889446","4.332639794","FALSE","189","TRUE","1.718920293","2.125105637","-6.2428894461060125","4.332639793911027","3.4943837747585977","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43046","105","161","-5.131374399","0.145487327","FALSE","181","TRUE","0.417431137","0.71232345","-5.131374399053636","0.1454873273388182","6.07437031893118","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43048","105","161","-5.716059196","4.881474205","FALSE","200","TRUE","2.089176309","1.456622629","-5.716059196151942","4.881474205122347","1.0008223203084672","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43051","105","161","-1.699830987","4.286045478","FALSE","39","TRUE","0.408238515","0.737615074","-1.6998309873875654","4.28604547843785","4.7297723858258625","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43054","105","161","-8.702276492","1.354156092","FALSE","59","TRUE","0.485203746","2.977021298","-8.702276491776662","1.3541560922819276","6.796827168219526","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43056","105","161","-1.085104104","-2.517969381","FALSE","15","TRUE","0.172523079","3.248363412","-1.0851041040809752","-2.517969380535913","-0.35236073681189417","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43061","105","161","0.070751647","2.472774838","FALSE","107","TRUE","0.232642423","6.105852306","0.07075164740921736","2.4727748375960275","6.04560589447631","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43062","105","161","-0.328198132","2.120853944","FALSE","123","TRUE","0.247672379","3.590505558","-0.3281981322355345","2.120853943951252","4.890629963095293","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43063","105","161","0.097073768","4.257954442","FALSE","175","TRUE","0.255921041","3.466709425","0.09707376803109147","4.257954441695782","5.919202888037497","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43064","105","161","-1.741980861","6.951857567","FALSE","43","TRUE","0.438107089","2.340820523","-1.7419808606507268","6.951857567149062","4.091234207475921","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43068","105","161","-3.783178276","7.773585225","FALSE","120","TRUE","0.857211943","9.932628593","-3.783178276231176","7.7735852252720345","-0.0021155257088036894","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43076","105","161","-2.706934399","-0.377400531","FALSE","149","TRUE","0.285112311","4.642134662","-2.7069343992105934","-0.37740053088753256","4.327644686836741","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43079","105","161","-3.378982234","5.156957074","FALSE","10","TRUE","0.782046394","9.216398786","-3.378982234298384","5.156957074000239","-1.4006300517739243","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43084","105","161","-0.213026747","5.632047171","FALSE","28","TRUE","0.285752389","2.517030696","-0.21302674671748212","5.632047171379025","6.035560235173362","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43088","105","161","-1.122246433","-1.297649356","FALSE","199","TRUE","0.200683235","0.677403414","-1.1222464331140425","-1.297649355942813","-2.5558063468636796","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43095","105","161","-2.732643116","7.741948","FALSE","67","TRUE","0.564998384","2.683233553","-2.732643116205312","7.741947999805906","5.129627319087037","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43104","105","161","-6.093130658","4.07419","FALSE","118","TRUE","1.399963577","1.298766334","-6.09313065844746","4.074190000322225","-6.120307299821983","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43106","105","161","-0.048119947","4.878051621","FALSE","154","TRUE","0.274649874","2.253539563","-0.04811994685946419","4.8780516212520135","3.3640118865185076","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43109","105","161","-5.023211206","3.799565509","FALSE","30","TRUE","1.124925052","13.09125099","-5.023211206379564","3.7995655087359737","2.1145207511395117","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43113","105","161","-1.195536681","5.23477704","FALSE","106","TRUE","0.363762978","4.62681746","-1.195536680501355","5.234777039705885","6.624871798074313","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43119","105","161","-6.869662653","6.211100517","FALSE","127","TRUE","2.989581104","8.38617339","-6.869662653337068","6.211100516645453","3.401567656115158","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43121","105","161","-4.648933816","0.801187857","FALSE","142","TRUE","0.468140439","2.504553352","-4.6489338158599764","0.8011878566947028","4.441095611492634","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43128","105","161","-1.637315904","4.15026962","FALSE","96","TRUE","0.404017223","1.792816663","-1.6373159043374415","4.150269619978466","2.48812964417057","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43131","105","161","0.876328888","4.380701812","FALSE","13","TRUE","0.215401191","5.462704479","0.8763288882066433","4.38070181214846","6.567318074948451","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43137","105","161","-2.717251438","2.512034711","FALSE","152","TRUE","0.452124977","7.042182035","-2.7172514382830473","2.5120347108435555","2.6923616943714537","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43143","105","161","-4.760794187","6.254922252","FALSE","180","TRUE","1.49525782","2.36826214","-4.760794187050904","6.254922252022949","3.109043366654542","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43151","105","161","-0.403377518","0.669081916","FALSE","40","TRUE","0.222840507","7.711036226","-0.4033775181959811","0.669081916374804","-1.3841086647379481","-2.2960553351926536","5.286882358615311","3.6907933018081294"
"43157","15","39","2.215907006","-4.246664574","FALSE","104","TRUE","0.662267353","1.143525456","2.215907006176986","-4.246664573613399","0.7195530760297224","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43160","15","39","5.946034293","0.914955677","FALSE","136","TRUE","0.369277799","1.178186715","5.946034293499403","0.9149556773378813","2.19472559253292","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43165","15","39","1.277164075","0.740609818","FALSE","31","TRUE","0.263912281","2.768357065","1.2771640751601068","0.7406098184520635","-2.14855448568579","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43167","15","39","-0.659522242","-5.992370054","FALSE","187","TRUE","0.330924038","15.19882844","-0.6595222417591993","-5.992370054191623","-1.8011133522258524","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43172","15","39","3.651002181","0.239626477","FALSE","1","TRUE","0.379879368","0.951511815","3.6510021810946864","0.23962647695263062","-3.0378084182926104","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43173","15","39","5.350533698","-6.222975933","FALSE","17","TRUE","3.74188725","4.113865923","5.3505336977255915","-6.222975933213306","-1.1133717205477618","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43175","15","39","4.888327335","0.448372632","FALSE","82","TRUE","0.397983283","5.935327838","4.888327334891759","0.4483726324090114","-2.6216747510838645","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43176","15","39","6.185919644","-2.810924254","FALSE","122","TRUE","0.942113898","2.839746966","6.185919643907269","-2.810924253987949","1.3827479582936384","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43178","15","39","2.726330984","-5.451162475","FALSE","125","TRUE","0.903968102","13.78487233","2.726330983960823","-5.451162475168559","2.3063982156272735","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43182","15","39","4.378914397","-6.262723473","FALSE","44","TRUE","2.170913172","1.00473989","4.3789143971897175","-6.262723472701849","0.39467412857515516","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43186","15","39","2.183258348","-5.828589379","FALSE","35","TRUE","0.768959743","0.780595477","2.183258347567825","-5.8285893793549235","0.35364741390465637","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43187","15","39","4.361663951","-4.51651021","FALSE","117","TRUE","1.375122552","9.350104018","4.361663951063962","-4.516510209519888","-1.1542431476696","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43189","15","39","2.957061842","4.278806086","FALSE","110","TRUE","0.187093842","1.679703815","2.957061842198923","4.278806085970556","1.6369483221021883","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43195","15","39","5.004459908","-4.624225898","FALSE","150","TRUE","1.708455044","4.534107362","5.004459908265886","-4.62422589834435","0.5785938478651664","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43198","15","39","1.769619083","-2.297788316","FALSE","105","TRUE","0.446887925","0.694064141","1.7696190826746543","-2.2977883162510477","-0.4596111890349206","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43205","15","261","-3.514362377","-3.704759889","FALSE","203","TRUE","0.166971521","3.34543828","-3.5143623771223877","-3.704759888830273","-8.757678297154362","-3.339165637784398","0.8026413047822696","-3.6550284049750967"
"43208","15","39","0.205477488","-6.227048183","FALSE","182","TRUE","0.41754479","5.189694199","0.2054774875341271","-6.227048182705018","-0.356050972904683","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43209","15","39","0.580798007","-2.521195198","FALSE","168","TRUE","0.355527351","2.392067194","0.5807980072374899","-2.521195197793727","0.919526200098655","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43212","15","39","2.913373485","-5.507181309","FALSE","184","TRUE","0.985879676","5.723129931","2.9133734851608892","-5.5071813086444115","0.11656229781883398","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43219","15","39","5.936409187","-7.065431612","FALSE","102","TRUE","4.431851308","5.423316041","5.936409186572768","-7.06543161164902","-2.347872604261978","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43220","15","39","4.833733776","-7.588235566","FALSE","99","TRUE","2.674496325","2.337799946","4.833733775580685","-7.58823556582664","1.965871440632582","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43224","15","39","2.396317085","-3.787508433","FALSE","70","TRUE","0.652937195","3.159108023","2.3963170846199233","-3.7875084334387603","-0.6911506830613897","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43227","15","39","2.645004111","-5.957169102","FALSE","153","TRUE","0.912911738","0.629126762","2.6450041114583205","-5.957169102478538","2.5884344396507784","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43230","15","39","2.202652998","-7.336847879","FALSE","88","TRUE","0.790040372","3.385118644","2.202652997934324","-7.336847878574675","-1.6032224960349826","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43232","15","39","2.035668473","0.277595476","FALSE","34","TRUE","0.313241113","6.009757685","2.035668473345674","0.2775954758422299","-1.8053934348857745","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43233","15","39","2.561130772","2.768095136","FALSE","129","TRUE","0.225425835","3.156392321","2.561130772259041","2.768095136209396","-3.323928497852859","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43235","15","39","3.641050148","1.652926554","FALSE","124","TRUE","0.294759252","1.21026393","3.641050148461035","1.6529265540918927","1.3438031655412732","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43238","15","39","1.173755946","-5.825453856","FALSE","11","TRUE","0.544782704","1.952670343","1.1737559456786117","-5.825453855986543","-2.213713029392415","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43239","15","39","3.921541834","-8.391803082","FALSE","47","TRUE","1.40718152","0.845451134","3.9215418341656467","-8.391803082338118","3.04765739314682","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43245","15","39","0.732113665","-1.471220886","FALSE","202","TRUE","0.323589315","0.783455709","0.7321136645246451","-1.4712208863844811","2.4864362378383276","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43246","15","39","-3.192511841","-9.286602761","FALSE","49","TRUE","0.185112105","2.170043021","-3.1925118409526205","-9.28660276107124","2.7598243802958295","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43247","15","39","1.405478436","-4.398792098","FALSE","133","TRUE","0.531380646","5.859205971","1.4054784356905063","-4.398792097614938","-0.32286351806114555","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43249","15","39","0.633615527","-1.953977988","FALSE","38","TRUE","0.336369489","2.210378607","0.6336155265585153","-1.9539779880420527","-1.9240861654838526","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43251","15","39","1.125368717","-1.353825949","FALSE","64","TRUE","0.34387348","3.759034722","1.1253687169769102","-1.3538259485157793","-1.1538914210327456","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43253","15","39","0.615584489","1.65169974","FALSE","46","TRUE","0.215222402","1.202185709","0.6155844888513162","1.651699740081338","-1.5976693847353352","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43256","15","39","0.779103195","-10.4274973","FALSE","126","TRUE","0.402696851","9.040753277","0.7791031952689589","-10.427497301156988","1.3884292797232165","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43257","15","39","5.906195582","-5.772821028","FALSE","81","TRUE","3.164922349","3.806349045","5.906195581964504","-5.772821028303064","2.3287939409063867","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43261","15","39","1.600249808","-7.703893463","FALSE","92","TRUE","0.619693775","2.438316893","1.6002498075320202","-7.703893463076206","4.396203408435498","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43263","15","39","1.822110914","-2.916805758","FALSE","196","TRUE","0.494087315","10.40975306","1.8221109142519296","-2.916805757558455","-1.2868370684001762","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43265","15","39","3.336414688","-7.743563242","TRUE","123","FALSE","2.412189935","1.112903876","3.336414688070984","-7.743563242022157","0.5819108121235508","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43266","15","39","-4.066488392","-8.163226083","TRUE","106","FALSE","0.185112105","2.170043021","-4.066488392010885","-8.163226083288082","2.6257687054537167","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43267","15","39","3.940040394","-6.822104451","TRUE","121","FALSE","0.903968102","13.78487233","3.940040393862974","-6.822104450734047","3.7460335666068447","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43268","15","39","-0.962624078","0.761852927","TRUE","109","FALSE","0.251805283","0.788774823","-0.9626240776350543","0.7618529268878689","-2.099906726435338","0.5020116636000652","-8.151584178092092","0.3609859678620408"
"43269","15","39","1.712542331","-8.88046578","TRUE","154","FALSE","0.619693775","2.438316893","1.7125423308685293","-8.88046577954615","5.254981138229059","0.5020116636000652","-8.151584178092092","0.3609859678620408"
