"who","color","heading","xcor","ycor","in.bounds.","adaptive.","this.district.act","pref.d1","pref.d2","pref.d3","this.act.sal.d1","this.act.sal.d2","this.act.sal.d3"
"2773","0","331","-15.94050066","11.04545606","TRUE","TRUE","48","-15.940500662192381","11.045456060831023","5.79647618909862","0.28097187252273487","0.7190281274580669","1.9198408788062774E-11"
"2774","0","128","-10.33681831","4.553642835","TRUE","TRUE","48","-10.336818312154769","4.553642835034709","-3.539887694185759","0.7551757929927722","0.24066625549215728","0.004157951515070655"
"2775","105","24","-7.364595813","-2.98997985","TRUE","TRUE","48","-7.364595813290535","-2.9899798504552884","-2.4843879633324675","0.6575222568044182","0.19422129661332485","0.14825644658225698"
"2776","0","143","-17.41058304","9.254104254","TRUE","TRUE","48","-17.41058304382601","9.254104253980664","-4.187969248198685","0.46167226817366513","0.5121711637749379","0.02615656805139698"
"2777","0","256","-11.7155725","3.482831322","TRUE","TRUE","48","-11.715572496421457","3.482831322173995","-7.33596590765953","0.9986265928558644","0.0013734071431764864","9.59245864859272E-13"
"2778","0","357","1.533163468","3.969754658","TRUE","TRUE","49","1.533163467955852","3.969754657900892","-5.0083905928544015","0.6682261900083113","0.32588488385645203","0.005888926135236586"
"2779","0","96","-7.19709953","7.854922341","TRUE","FALSE","49","-7.197099529798744","7.8549223414892975","-9.71272505761566","0.3569210386549388","0.6423183838366037","7.605775084575392E-4"
"2780","0","19","-10.93067216","4.174495953","TRUE","TRUE","49","-10.930672163086147","4.174495952563486","-4.973665226040895","0.28173878984074807","0.7182500554522463","1.1154707005507457E-5"
"2781","0","275","11.31039439","7.398416447","TRUE","TRUE","49","11.310394386552444","7.398416447149242","4.99557902422193","0.40479834243537266","0.5878040290438911","0.0073976285207364425"
"2782","0","167","-5.475271644","-7.375883502","TRUE","TRUE","49","-5.475271644352937","-7.375883502203263","2.211613854395666","0.287731602833844","0.6497788337868351","0.06248956337932081"
"2783","0","234","-0.217284437","13.64561982","TRUE","TRUE","49","-0.21728443731052915","13.64561982345116","8.158374243021427","0.452534078533337","0.5474643967474337","1.524719229312671E-6"
"2784","105","125","7.417609969","8.565441416","TRUE","TRUE","49","7.417609969326304","8.565441416219942","4.821776788719641","0.2863498217341018","0.56471417836753","0.14893599989836823"
"2785","0","81","1.003199083","0.781073936","TRUE","TRUE","49","1.0031990826978925","0.7810739357947654","5.015271479294846","0.3102195450092548","0.6897204596886413","5.999530210376618E-5"
"2786","0","23","-8.100355253","8.72678166","TRUE","TRUE","49","-8.10035525296492","8.726781660301965","3.9330982465500774","0.28103640246087075","0.3180689544095594","0.40089464312957"
"2787","0","101","6.413260034","11.3188475","TRUE","TRUE","49","6.413260034249274","11.31884750114203","7.023037788193346","0.334226261503316","0.09544900289241182","0.5703247356042722"
"2788","0","276","0.155680137","0.645958539","TRUE","TRUE","50","0.15568013676954084","0.6459585391858027","1.3624658667345777","0.3514381384144744","0.6485618615824533","3.072157185427531E-12"
"2789","0","190","-7.204599464","-1.199146772","TRUE","TRUE","50","-7.2045994640045725","-1.199146772025221","10.595750029257403","0.28903711442065455","0.08639989178749097","0.6245629937918545"
"2790","0","184","14.84605846","-6.825645225","TRUE","TRUE","50","14.84605845784781","-6.82564522505737","3.4535000815649575","0.2832976997587761","0.6649722304511596","0.0517300697900642"
"2791","15","261","9.043906218","1.529172703","TRUE","TRUE","50","9.043906217533788","1.5291727029908904","5.285835535213094","0.8205119396447043","0.17948806035527473","2.0970794621139693E-14"
"2792","0","86","-1.112094561","10.60772334","TRUE","TRUE","50","-1.1120945614966282","10.607723341259941","-6.669338513282889","0.6694495556778431","0.18714479421228922","0.1434056501098678"
"2793","0","136","5.962496092","-5.691710384","TRUE","TRUE","50","5.962496091537005","-5.691710384436515","10.347820920615153","0.9625969592706337","0.030892488021620482","0.006510552707745987"
"2794","0","320","2.541696037","7.829141463","TRUE","TRUE","50","2.541696036555715","7.8291414633140075","0.7173788709657742","0.2811046792768433","0.705522891335826","0.013372429387330766"
"2795","0","309","1.620090777","-2.685475481","TRUE","TRUE","50","1.6200907771472013","-2.685475480574645","5.545754264035077","0.31901624777083204","0.5619262280602666","0.11905752416890145"
"2796","15","40","14.13665896","-4.642446104","TRUE","TRUE","50","14.136658959778938","-4.642446104030315","2.5397164983874827","0.7011747033582817","0.2681001293610752","0.030725167280643107"
"2797","0","323","13.90578811","8.814075249","TRUE","TRUE","50","13.905788109440046","8.814075248595245","-1.8187010807453285","0.38447957344234346","0.3899094053645726","0.22561102119308404"
"2798","0","65","4.399606744","-2.565012789","TRUE","TRUE","51","4.399606744461984","-2.5650127887794194","15.655899006762077","0.28096529790076613","0.719034699992107","2.1071268054714624E-9"
"2799","0","316","-9.564713508","-17.00112479","TRUE","TRUE","51","-9.564713508418308","-17.00112478540324","-4.620592375305531","0.47838393751896024","0.0466815035783296","0.4749345589027101"
"2800","15","36","8.453759659","-13.24344036","TRUE","TRUE","51","8.453759659468691","-13.243440356593695","8.19607618987439","0.2899759547947517","0.6645754940401025","0.045448551165145866"
"2801","0","46","-2.222196222","-4.78917171","TRUE","TRUE","51","-2.222196222128689","-4.789171709990178","6.626076582603268","0.5377991093468623","0.46169155575260756","5.093349005301462E-4"
"2802","0","162","-6.929969051","6.991535597","TRUE","TRUE","51","-6.929969050572169","6.991535597038161","-3.7197024348942387","0.4760612881705034","0.5217712050272978","0.002167506802198768"
"2803","15","259","9.666698842","-13.34500699","TRUE","TRUE","51","9.666698842131993","-13.345006985462359","3.656339270118349","0.3078436283338815","0.6381741402463987","0.05398223141971969"
"2804","0","198","8.434161875","-10.75327501","TRUE","FALSE","51","8.434161874678724","-10.753275014392685","-1.801516100782616","0.2817165879133001","0.056143622234321365","0.6621397898523785"
"2805","0","85","1.390463669","-13.72992063","TRUE","TRUE","51","1.3904636691292873","-13.729920628467625","0.004151176131650169","0.6662598181696632","0.1890731910596546","0.14466699077068226"
"2806","0","344","-6.077289046","0.070068416","TRUE","TRUE","51","-6.077289046497217","0.07006841554239962","-8.00224129729269","0.34468280528739337","0.6546513722432166","6.658224693900549E-4"
"2807","0","37","-5.542833516","-10.0006632","TRUE","TRUE","51","-5.542833515571713","-10.000663198643617","-19.119527564796403","0.47417306846428503","0.5233292923908404","0.002497639144874701"
"2808","0","279","5.093211175","7.496681639","TRUE","TRUE","52","5.093211174992014","7.496681639061862","-0.7806131252996353","0.9350414808984033","0.05756105533578748","0.007397463765809201"
"2809","15","121","8.912941405","3.897635965","TRUE","TRUE","52","8.912941405420938","3.8976359645723324","8.55456752162957","0.7684473202226694","0.19538200510585466","0.03617067467147594"
"2810","0","157","-1.744754419","0.478924249","TRUE","TRUE","52","-1.744754419365488","0.47892424858728067","7.1100769757857325","0.6893227886445414","0.31067659380705354","6.175484049666192E-7"
"2811","105","190","-11.39544723","0.128563826","TRUE","TRUE","52","-11.3954472339964","0.1285638264159008","11.896988240869272","0.4017844781289669","0.3933540297434634","0.2048614921275697"
"2812","105","61","-8.111150584","-1.818042276","TRUE","TRUE","52","-8.111150584048232","-1.8180422764150732","11.363003784689845","0.7796980504869461","0.08905810731365725","0.1312438421993966"
"2813","105","327","-0.640423095","21.51863731","TRUE","TRUE","52","-0.6404230947122158","21.518637306171033","13.705938057080413","0.3235396762956907","0.6764519658636665","8.357840642724844E-6"
"2814","0","153","-14.95438236","1.616488599","TRUE","TRUE","52","-14.954382361632696","1.616488598734564","-2.657468254665635","0.8323056526225263","0.16769429272690814","5.4650565570919583E-8"
"2815","0","109","-3.623678629","3.761512616","TRUE","TRUE","52","-3.6236786292269096","3.7615126162068813","3.5959489559795106","0.8771803738883189","0.1209744935744382","0.0018451325372429892"
"2816","0","257","-7.246201924","7.122658019","TRUE","TRUE","52","-7.246201924301493","7.122658018571482","-10.979912759687753","0.28115868188077175","0.7188413026603993","1.5458829032935782E-8"
"2817","0","240","-12.43152559","17.87230531","TRUE","TRUE","52","-12.431525589959001","17.872305313382803","5.884527962868944","0.2849550932340453","0.02485049674169399","0.6901944100242609"
"2818","0","271","-9.638356635","-19.913889","TRUE","TRUE","53","-9.638356635172062","-19.913889000526236","13.321725310820364","0.3216934647747372","0.6495040300361408","0.028802505189122102"
"2819","0","224","7.509521599","-0.576548326","TRUE","TRUE","53","7.509521599411187","-0.576548326021511","14.150194570480906","0.605259030769631","0.21196768814435238","0.18277328108601681"
"2820","15","159","-10.52772293","-9.118692348","TRUE","TRUE","53","-10.527722930207474","-9.11869234811785","12.07745089232105","0.28115667815196815","0.7188433218480316","4.775400423945863E-16"
"2821","0","157","-7.459511666","-9.66726738","TRUE","TRUE","53","-7.459511665638015","-9.66726738041406","1.9922975183355653","0.44706366347962084","0.2552999737401495","0.2976363627802296"
"2822","0","33","2.264147756","3.869223912","TRUE","TRUE","53","2.2641477562006695","3.8692239119030143","10.005774132460576","0.2860986180150439","0.6868507504231339","0.0270506315618222"
"2823","0","168","3.03966749","-4.63546789","TRUE","TRUE","53","3.039667489538677","-4.6354678899329365","17.617373371009148","0.4774781494242815","0.52252176214247","8.843324850219487E-8"
"2824","0","213","15.55025546","-3.252068453","TRUE","FALSE","53","15.55025546116712","-3.2520684531063555","11.324185817762373","0.3806261265645265","0.3377523713803893","0.281621502055084"
"2825","105","242","-6.101510691","-16.43107121","TRUE","TRUE","53","-6.101510691171349","-16.43107120754572","5.660369348553951","0.9842168105613818","0.0010563127048426057","0.014726876733775665"
"2826","0","233","9.196282613","-7.624202678","TRUE","TRUE","53","9.196282612822731","-7.624202677878747","16.773998688559878","0.37684134439982225","0.007296138625868955","0.6158625169743089"
"2827","0","13","7.08449326","-2.009816728","TRUE","TRUE","53","7.08449326011792","-2.0098167276108914","15.896164319894687","0.6434550594188276","0.28003464498542097","0.07651029559575147"
"2828","0","284","-18.85654694","5.430796431","TRUE","FALSE","54","-18.85654694029096","5.430796431013004","2.3076475635267366","0.6304327304423076","0.365905793474457","0.0036614760832354215"
"2829","0","17","-12.61439829","-2.819780377","TRUE","TRUE","54","-12.614398292199745","-2.8197803768520346","13.959664372683047","0.9190780419703429","0.01639198064327234","0.06452997738638476"
"2830","0","33","0.540657009","-6.21829387","TRUE","TRUE","54","0.5406570094174175","-6.218293870173043","-7.198451640573101","0.29521355787020687","0.05952810763494772","0.6452583344948455"
"2831","0","237","-17.95930848","-4.150047744","TRUE","TRUE","54","-17.959308483351922","-4.150047743655136","14.494837020280537","0.33817023440917005","0.6221345320218302","0.039695233568999753"
"2832","0","12","-7.690419382","-12.03126185","TRUE","TRUE","54","-7.690419381692625","-12.031261845165494","0.16915444237500843","0.3072362714890006","0.6257502742852322","0.06701345422576718"
"2833","0","218","-12.61567069","-7.132545049","TRUE","TRUE","54","-12.615670686349157","-7.132545048850643","4.576782595737665","0.29415960430882454","0.07691340146820988","0.6289269942229656"
"2834","105","163","-12.35425378","4.544970368","TRUE","TRUE","54","-12.354253780283216","4.544970367711569","-5.7267492849787764","0.6981198902637645","0.30188010952083044","2.154050522717206E-10"
"2835","105","98","-22.6841127","4.109596635","TRUE","TRUE","54","-22.684112698609937","4.109596635142244","-0.9027320239417396","0.8803712509287849","0.11951333155771943","1.1541751349577526E-4"
"2836","0","267","-18.29958455","10.12609178","TRUE","TRUE","54","-18.299584549252447","10.126091782376873","0.3565482683239467","0.28916585763625086","0.10474934675791482","0.6060847956058344"
"2837","0","132","-10.91301382","-11.85333301","TRUE","TRUE","54","-10.913013824542652","-11.85333301355743","-2.0916364434669537","0.5082677503458299","0.4917322496002148","5.3955302395088766E-11"
"2838","15","217","5.112429938","-8.074979968","TRUE","TRUE","55","5.112429938367566","-8.074979968179143","13.615739847964566","0.3289985250608435","0.5770431541843083","0.09395832075484832"
"2839","0","37","7.497390824","8.800963298","TRUE","TRUE","55","7.497390824052974","8.80096329764083","5.396863090042839","0.2812020172534706","0.5154154301639275","0.20338255258260182"
"2840","0","161","1.800370867","-6.666648858","TRUE","TRUE","55","1.8003708666651506","-6.666648858435036","-4.622352080750049","0.7745209047286838","0.22520297619472546","2.761190765906274E-4"
"2841","0","313","-0.159397965","-12.28454345","TRUE","FALSE","55","-0.15939796479494617","-12.284543450419967","5.428429943029156","0.48348123783384395","0.5165088187749332","9.943391222935945E-6"
"2842","0","184","0.817983547","-4.024158053","TRUE","TRUE","55","0.8179835469287637","-4.024158052786582","-8.20293592942113","0.3790577625220009","0.6179198873755815","0.0030223501024174734"
"2843","15","194","-4.232705556","-10.17155679","TRUE","FALSE","55","-4.232705555970267","-10.171556786019877","9.539374369268","0.28198836070589994","0.7180116392941","1.525834355545096E-16"
"2844","0","262","-4.624468087","7.693780861","TRUE","TRUE","55","-4.624468087461434","7.693780861362295","20.165882560172136","0.28601926436582253","0.7139789013567915","1.8342773860724453E-6"
"2845","0","291","7.508581887","-11.19440057","TRUE","TRUE","55","7.508581886516775","-11.194400569596386","20.74332479193022","0.33062414423681513","0.669375854301322","1.4618628811889282E-9"
"2846","0","133","-10.75938731","-8.159902999","TRUE","TRUE","55","-10.759387312490363","-8.159902998578499","0.27233056072541917","0.2828324611140611","0.42416901165777304","0.292998527228166"
"2847","15","308","6.494393793","-19.80484774","TRUE","TRUE","55","6.49439379306601","-19.80484774319996","4.602306679148544","0.508586944307408","0.48967971987426306","0.0017333358183289085"
"2848","0","119","-4.92251456","8.924857519","TRUE","TRUE","56","-4.922514559911463","8.924857518648132","-6.8531241355171595","0.38216759798774663","0.49861926856015465","0.11921313345209876"
"2849","0","279","-10.24628845","-6.623031504","TRUE","FALSE","56","-10.246288448203078","-6.623031504030653","12.773472795926029","0.9116641567876174","0.08833449857954026","1.3446328423056903E-6"
"2850","105","321","-6.26756458","2.234539006","TRUE","TRUE","56","-6.267564579867081","2.2345390055712273","-6.262364965329773","0.595525863924533","0.39510752770375146","0.009366608371715568"
"2851","0","19","-5.877796013","1.074800478","TRUE","TRUE","56","-5.8777960129033655","1.0748004777413873","5.183144953018312","0.5044579774654699","0.38785778307984914","0.10768423945468089"
"2852","105","268","-4.628254371","5.859013978","TRUE","TRUE","56","-4.628254370892195","5.859013977966637","6.786702637433783","0.5842011361129311","0.0018385536429645485","0.4139603102441043"
"2853","0","157","-0.98570916","4.996670401","TRUE","FALSE","56","-0.9857091603148511","4.996670401208074","-3.4609612743719604","0.7526963465304062","0.21205956925606284","0.03524408421353087"
"2854","0","197","-10.10445338","2.315502163","TRUE","TRUE","56","-10.104453380476397","2.3155021634102484","-12.053769599430845","0.2810873239818765","0.7098972148746713","0.009015461143452282"
"2855","0","147","-12.80767058","1.898152836","TRUE","TRUE","56","-12.80767058475001","1.8981528358803539","0.1399583148389123","0.3001710267593423","0.6044249452740778","0.09540402796657993"
"2856","105","293","6.168849116","5.447933289","TRUE","TRUE","56","6.168849116046078","5.44793328880726","-3.2277332788769266","0.29270576620501565","0.6604081019823053","0.046886131812679074"
"2857","0","246","-12.69207209","-5.231289991","TRUE","TRUE","56","-12.692072090695284","-5.231289990575202","4.0252240301651705","0.838849074251183","0.08413347986906301","0.07701744587975391"
"2858","0","22","-0.056987841","-3.395473579","TRUE","TRUE","57","-0.056987841491064894","-3.3954735793918482","-10.69202112119141","0.8955896927404445","0.10440794230947957","2.364950075857682E-6"
"2859","0","253","5.060689955","1.052422201","TRUE","TRUE","57","5.060689955217465","1.052422200571098","-10.599942331575011","0.2965401482117249","0.6791103495746587","0.02434950221361654"
"2860","0","137","-0.818850031","0.031154803","TRUE","TRUE","57","-0.8188500305132669","0.031154802924626912","-12.615705197875169","0.352971667521725","0.16633916290450157","0.48068916957377344"
"2861","0","36","-3.469712364","5.335058777","TRUE","TRUE","57","-3.4697123635138176","5.335058777431006","5.7557433424402795","0.671035337236563","0.10068388883947414","0.22828077392396284"
"2862","0","302","0.356052808","-4.054221523","TRUE","FALSE","57","0.35605280846720644","-4.05422152302016","-11.251541743769913","0.2949317795119305","0.021939858450646135","0.6831283620374234"
"2863","0","80","-5.590061777","-3.866430011","TRUE","FALSE","57","-5.590061777210074","-3.8664300108829366","-7.518644928588625","0.28568163151764103","0.694326945808547","0.019991422673812057"
"2864","0","354","-2.354300608","-2.855595548","TRUE","TRUE","57","-2.3543006082975264","-2.855595547770072","-19.740915922112492","0.394152045659515","0.6058478197112723","1.3462921273699705E-7"
"2865","0","246","6.631766201","4.146465023","TRUE","TRUE","57","6.631766200761882","4.146465022844589","3.6096808398010833","0.3920006587611325","0.6079993410541014","1.8476628019514594E-10"
"2866","0","74","-2.99675578","-1.810176447","TRUE","TRUE","57","-2.9967557800984","-1.8101764468890809","4.246127718889543","0.6078180824827766","0.29439394211429565","0.09778797540292786"
"2867","0","72","2.511827474","11.38285485","TRUE","TRUE","57","2.511827473910565","11.38285485016219","-4.031728103302418","0.3693683556468329","0.612531445662161","0.018100198691005962"
"2868","0","1","-13.13821118","-16.34347033","TRUE","TRUE","58","-13.138211175292405","-16.34347033323256","5.873476037297654","0.2829046770596543","0.7170952681744526","5.476589333847587E-8"
"2869","0","335","-12.38621821","1.455264633","TRUE","TRUE","58","-12.386218212846497","1.455264632872541","9.655687090356015","0.28397073472487144","0.004299926783432304","0.7117293384916963"
"2870","0","53","-1.154819507","-7.599411167","TRUE","TRUE","58","-1.1548195071865845","-7.599411166504424","13.186096067388375","0.8508487804400957","0.14903932570115971","1.1189385874471319E-4"
"2871","0","16","-10.78777883","7.658876667","TRUE","TRUE","58","-10.787778827251753","7.658876667217645","14.143417876613611","0.28097700531309766","0.7190171351311654","5.859555737139682E-6"
"2872","0","234","6.040576617","4.668752645","TRUE","TRUE","58","6.040576617283926","4.668752644952685","1.767863946399947","0.4726385314923788","0.5265176216708509","8.438468367703499E-4"
"2873","0","340","-1.223972555","-4.810586165","TRUE","TRUE","58","-1.2239725550596812","-4.810586165272592","10.29741662714537","0.282071927603432","0.7179266337349364","1.4386616316859577E-6"
"2874","0","358","-10.44591686","0.930182689","TRUE","TRUE","58","-10.445916864608472","0.9301826891209124","8.768345024975176","0.5531862636673406","0.4468124099101366","1.3264225229207929E-6"
"2875","0","254","3.897234748","-2.545461345","TRUE","TRUE","58","3.8972347479253306","-2.5454613445087624","3.4537367273540833","0.37035495754629694","0.6296449116455877","1.3080811530173133E-7"
"2876","0","25","-0.18389422","0.233072165","TRUE","TRUE","58","-0.18389421980795895","0.2330721654346546","1.6857440802385453","0.3637188502126147","0.023198564371955995","0.6130825854154294"
"2877","0","284","-4.256657522","-1.173258609","TRUE","TRUE","58","-4.256657521580199","-1.1732586092467452","12.425123726537938","0.521427049302087","0.36552578456503554","0.11304716613287742"
"2878","105","254","-13.79885079","-8.456213898","TRUE","TRUE","59","-13.798850794752068","-8.456213898497348","9.859995880795614","0.9926371655263347","0.007310829576930943","5.200489673428842E-5"
"2879","105","143","-6.898531047","3.927015318","TRUE","TRUE","59","-6.898531046805877","3.9270153179901754","-0.42606295393891","0.8285027315475668","0.17149712566788114","1.4278455203394551E-7"
"2880","0","269","-4.755577127","5.49975519","TRUE","TRUE","59","-4.755577127326953","5.4997551895813","7.94307426513521","0.28192062853026767","0.7162128023704892","0.0018665690992430912"
"2881","0","41","-2.37982028","4.351637309","TRUE","TRUE","59","-2.379820279990123","4.3516373094264775","0.6894060521532198","0.5684147990498112","0.4315851898472387","1.1102950108216378E-8"
"2882","0","242","0.157377054","14.3825741","TRUE","FALSE","59","0.15737705417433645","14.382574095629836","2.976218573519397","0.3674897556582412","0.6322665086719956","2.4373566976328782E-4"
"2883","0","73","1.709637735","4.591779135","TRUE","TRUE","59","1.7096377351173224","4.591779135137226","10.218388681059212","0.8944784979435219","0.10552149539073861","6.6657395790179596E-9"
"2884","0","144","-11.96100865","-7.50553997","TRUE","TRUE","59","-11.961008648629793","-7.50553996966102","-5.498556996747019","0.285178377190724","0.7007349600343851","0.014086662774890985"
"2885","0","77","-17.67255983","9.355418421","TRUE","TRUE","59","-17.672559828513762","9.35541842055051","8.55144687268133","0.29941870857953984","0.6967924523092281","0.0037888391112319564"
"2886","0","90","10.74792652","-0.777198623","TRUE","TRUE","59","10.747926523530518","-0.7771986232764858","-6.112053752197655","0.33638205268995275","0.608919220032253","0.05469872727779448"
"2887","0","291","-20.98072214","0.121711947","TRUE","TRUE","59","-20.980722144525046","0.12171194671478197","-6.287736583616627","0.45476120534398273","0.5329264047168317","0.01231238993918555"
"2888","0","79","-5.992539492","-0.43296582","TRUE","TRUE","60","-5.992539491779708","-0.4329658197824361","-0.5137831924032255","0.6492374844983364","0.3374303416655611","0.013332173836102539"
"2889","0","14","-1.134148186","11.8872152","TRUE","TRUE","60","-1.1341481855570699","11.887215200621068","-7.625080433203672","0.32495671713354","0.6750432828663993","6.08624434545847E-14"
"2890","105","4","-9.193717454","-15.4194772","TRUE","TRUE","60","-9.19371745429588","-15.419477198284639","-2.6034074637393925","0.7891112455253539","0.027888069396747067","0.18300068507789902"
"2891","0","70","-0.483306749","-4.401505799","TRUE","TRUE","60","-0.483306748927526","-4.401505798701205","-2.672633742922171","0.29578088039168604","0.7042100612508687","9.05835744530227E-6"
"2892","0","95","-1.74780385","0.248778803","TRUE","TRUE","60","-1.747803850210902","0.24877880259006058","10.044406088181148","0.5373277321656497","0.4626722678343477","2.6472503088449906E-15"
"2893","0","331","-4.140012609","-2.089390334","TRUE","TRUE","60","-4.140012608791955","-2.08939033364428","2.372600614691983","0.9126828773319636","0.055181017557823744","0.032136105110212726"
"2894","0","1","-4.312875713","9.346969008","TRUE","TRUE","60","-4.3128757128042965","9.346969007770292","24.54439719110142","0.5392151859390879","0.16058354851016213","0.30020126555074994"
"2895","0","128","0.471686363","5.406816141","TRUE","TRUE","60","0.47168636302699696","5.406816140779055","3.8177445905289535","0.35892892842136115","0.6410710715780916","5.473116344562174E-13"
"2896","0","173","-27.81665723","-2.812725971","TRUE","FALSE","60","-27.816657227872096","-2.8127259706249443","-6.970657888473278","0.7121817605488856","0.2877609743425755","5.7265108538969345E-5"
"2897","0","73","6.298389725","5.839426761","TRUE","TRUE","60","6.298389725036481","5.839426760664131","-4.232569742107387","0.3430574336808876","0.0421980157570438","0.6147445505620687"
"2898","0","40","-6.957474442","-10.61864812","TRUE","TRUE","61","-6.957474442458948","-10.618648122185244","2.5359195403027592","0.2875230748279062","0.7045883538022361","0.00788857136985778"
"2899","0","0","-14.03961853","-7.511492976","TRUE","TRUE","61","-14.03961852808089","-7.511492975898506","7.098419262750934","0.941926831347767","0.051488250091359766","0.00658491856087332"
"2900","0","3","-5.163646055","-3.614533199","TRUE","TRUE","61","-5.163646055156978","-3.614533198515744","7.107516241385365","0.29494312293017977","0.510823667294126","0.19423320977569433"
"2901","0","326","-7.809826569","-8.303879204","TRUE","TRUE","61","-7.809826568978498","-8.303879204438607","6.6945112217033405","0.34048384789080627","0.659516102379697","4.9729496683174775E-8"
"2902","0","236","-12.88529025","-0.289435562","TRUE","TRUE","61","-12.885290247909937","-0.2894355623998752","-6.662604830777297","0.28901217629830184","0.34084690013864544","0.37014092356305284"
"2903","0","142","-4.762604898","1.213884351","TRUE","TRUE","61","-4.762604897756482","1.2138843506971106","3.9058514633596495","0.8261390842735638","0.15272722085605692","0.021133694870379412"
"2904","0","31","-11.56727515","-4.737212597","TRUE","TRUE","61","-11.567275149831747","-4.7372125971463666","5.936627656598948","0.5981828855055712","0.4018171144939968","4.319528123237269E-13"
"2905","105","264","-10.85434859","-12.20014944","TRUE","TRUE","61","-10.854348591652512","-12.20014943863621","3.952979946015298","0.9985034315924478","0.0014964180372141521","1.5037033790531355E-7"
"2906","0","301","-14.92575705","-1.085936955","TRUE","FALSE","61","-14.925757053673575","-1.0859369547147661","-2.3136238495546095","0.4433948193181493","0.5566050710723187","1.0960953203404522E-7"
"2907","0","344","-15.97783751","-9.771729247","TRUE","TRUE","61","-15.977837506896009","-9.77172924650085","4.262304603479281","0.30923335750368686","0.00495186410429941","0.6858147783920137"
"2908","0","46","-7.856810775","-5.001096692","TRUE","TRUE","62","-7.856810775387506","-5.001096692454579","-11.013731609542749","0.8583707331021351","0.13450071255953644","0.00712855433832855"
"2909","0","4","6.674733995","5.303352403","TRUE","TRUE","62","6.6747339951948526","5.303352403100909","4.0946826182447635","0.504618336709652","0.4528448502775558","0.042536813012792406"
"2910","105","353","-7.407656634","-7.950953342","TRUE","TRUE","62","-7.4076566343411825","-7.950953341688104","10.232592516488733","0.8973625996693112","0.0804809561571779","0.022156444173510963"
"2911","0","106","-3.194420031","-6.863537192","TRUE","TRUE","62","-3.194420030998832","-6.863537192425406","8.410283949443233","0.4690556181824216","0.5260829541470755","0.004861427670502965"
"2912","0","290","25.91346679","-1.697661029","TRUE","TRUE","62","25.913466789314814","-1.6976610286615188","-1.3816317477590632","0.34649042232731353","0.6083145372964344","0.045195040376252056"
"2913","0","268","3.580802894","-1.429155252","TRUE","TRUE","62","3.5808028944958976","-1.4291552516212018","4.06577881056137","0.2809581318550106","0.643251697281226","0.0757901708637634"
"2914","0","146","-0.416556904","-4.16602595","TRUE","TRUE","62","-0.41655690399249856","-4.166025950167284","2.0474904143565382","0.997680357512822","0.0023196424869770284","2.0099250886301755E-13"
"2915","0","196","1.202744845","-0.829204341","TRUE","TRUE","62","1.2027448445696642","-0.829204341019768","-15.184697438547495","0.8576102690768475","0.1393429368993288","0.003046794023823605"
"2916","0","242","0.034230195","7.597813534","TRUE","TRUE","62","0.03423019484478074","7.597813533623764","-6.636756195585923","0.4036792775218008","0.5949544700354744","0.0013662524427247344"
"2917","0","30","-0.812169891","-9.873885527","TRUE","TRUE","62","-0.8121698907663664","-9.87388552736485","-9.51452716769941","0.3612671675694468","0.32901441580785445","0.30971841662269894"
"2918","0","174","4.418048159","-1.785345509","TRUE","TRUE","63","4.418048158554962","-1.7853455094584407","0.19204384125594665","0.28096290425714504","0.6984436927420133","0.020593403000841663"
"2919","15","50","2.013607742","-17.17826406","TRUE","TRUE","63","2.013607742303745","-17.178264064602022","-11.84431434517558","0.28229037762692977","0.7177087971941175","8.251789527348042E-7"
"2920","0","213","23.16669626","2.239583404","TRUE","TRUE","63","23.16669626141001","2.2395834040208484","-2.8996542062500232","0.9191501417613713","0.08084984359000189","1.4648626845868931E-8"
"2921","15","136","7.676329696","13.29049956","TRUE","TRUE","63","7.676329696003074","13.290499556327791","-1.6591923555103465","0.9999957369905929","3.615931483352112E-6","6.470779236721434E-7"
"2922","0","191","13.53006794","4.698623022","TRUE","TRUE","63","13.530067936027862","4.6986230215658455","-15.597033912357732","0.35045094242854474","0.5429229503870887","0.10662610718436653"
"2923","0","75","4.460654649","13.83556045","TRUE","TRUE","63","4.460654649075222","13.83556045157449","-7.361090550390658","0.4022828879914724","0.5977170987388093","1.326971835305706E-8"
"2924","0","224","19.16787199","-0.30673662","TRUE","TRUE","63","19.167871987030345","-0.3067366197951875","-9.203328367047508","0.39100103971268974","0.6089988823320387","7.79552713999043E-8"
"2925","0","117","13.47900909","-1.183595663","TRUE","TRUE","63","13.479009088382508","-1.1835956626067619","0.7821403810300396","0.7335197181207603","0.26647977923688587","5.02642353857524E-7"
"2926","0","4","14.22346053","11.28353895","TRUE","TRUE","63","14.223460532736173","11.283538948267253","0.36384426353472943","0.3132036744868212","0.1836792584341626","0.5031170670790163"
"2927","0","195","18.89547241","-3.932786681","TRUE","TRUE","63","18.89547240749063","-3.932786681084556","0.776892778043587","0.5893415138858898","0.40198830037620403","0.008670185737906035"
"2928","15","106","-13.94636261","-3.106247671","TRUE","TRUE","64","-13.946362608247476","-3.1062476709180564","-2.0949048338367278","0.2921839754600066","0.7077775985349596","3.842600503381316E-5"
"2929","0","86","-7.81119909","3.187662395","TRUE","TRUE","64","-7.811199089967508","3.187662394629685","-9.858393449279351","0.28201340938287706","0.7174743442911211","5.122463260019554E-4"
